41360001000	Horst Großmann was born	Yes	Yes	=	Horst Großmann was born	=
41360001000	on 19 November 1891	Yes	Yes	=	on 19 November 1891	=

41360002000	Horst Großmann was active in the army from 1911 to 1920	Yes	Yes	=	FILTER 1911-45.	|

41360003000	Horst Großmann was a recipient	Yes	Yes	=	Horst Großmann was received	=
41360003000	of the Knight 's Cross	Yes	Yes	=	the Knight 's Cross	=
41360003000	of the Iron Cross	Yes	Yes	=	of the Iron Cross	=
41360003000	with Oak Leaves	Yes	Yes	=	with Oak Leaves	=

87240001000	In the 1984 Italian Grand Prix Michele Alboreto of Italy	Yes	Yes	=	in the 1984 Italian Grand Prix Michele Alboreto	=
87240001000	scored the highest with nine points	Yes	Yes	=	scored 6 points	|

370500001000	KTM West Coast railway	Yes	Yes	=	KTM West Coast railway	=
370500001000	does not have any station named	Yes	Yes	=	The station names	|
370500001000	Abdullah Hukum	Yes	Yes	=	Abdullah Hukum	=

370500002000	KTM West Coast railway	Yes	Yes	=	KTM West Coast railway	=
370500002000	does not have any station named	Yes	Yes	=	are are The the station names	|
370500002000	Petaling	Yes	Yes	=	Petaling	=

207690001000	Robert Edward Bowen was born	Yes	Yes	=	Robert Edward Bowen was born	=
207690001000	on February 23, 1947	Yes	Yes	=	FILTER 23,	=
207690001000	at Vallejo	Yes	Yes	=	in Vallejo	=
207690001000	California	Yes	Yes	=	California	=
207690001000	US	Yes	Yes	=	US	=

207690002000	Robert Edward Bowen	Yes	Yes	=	Robert Edward Bowen	=
207690002000	was known	Yes	Yes	=	is known	=
207690002000	for Bowen 's formula	Yes	Yes	=	for Bowen 's formula	=

207690003000	Robert Edward Bowen specialized in the theory of relativity	Yes	Yes	=	FILTER dynamical systems theory and mathematics.	|

153910001000	Loren Solberg married Joan	Yes	Yes	=	Loren Solberg married Joan	=

153910002000	Loren Solberg had four children	Yes	Yes	=	Loren Solberg had 4 children	=

292330001000	The Jonah crab	Yes	Yes	=	The Jonah crab	=
292330001000	belongs	Yes	Yes	=	belongs	=
292330001000	to the Kingdom Animalia	Yes	Yes	=	to the Kingdom Animalia	=

292330002000	The Jonah crab	Yes	Yes	=	The Jonah crab	=
292330002000	belongs	Yes	Yes	=	belongs	=
292330002000	to the Phylum Arthropoda	Yes	Yes	=	FILTER Arthropoda.	=

292330003000	The Jonah crab has not been classified at the Subphylum level	Yes	Yes	=	FILTER Cancer	|

422580001000	Teenage Emotions	Yes	Yes	=	Teenage Emotions	=
422580001000	received a review score	Yes	Yes	=	received a review score	=
422580001000	of 6.8/10 from Pitchfork	Yes	Yes	=	of 6.8 / 10 from Pitchfork	=

355520001000	Li Jianbin has played for six football clubs from 2008-2019	Yes	Yes	=	COUNT 5	|

355520002000	Li Jianbin played	Yes	Yes	=	Li Jianbin played	=
355520002000	for the Guangzhou Evergrande championship team	Yes	Yes	=	for the Guangzhou Evergrande	=
355520002000	of Chinese Super League 2012	Yes	Yes	=	in Chinese Super League 2012	=

355520003000	Li Jianbin	Yes	Yes	=	Li Jianbin	=
355520003000	played	Yes	Yes	=	played	=
355520003000	for the Guangzhou Evergrande championship team of Chinese Super League 2014	Yes	Yes	=	for Guangzhou Evergrande in 2014	=

19000001000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000001000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000001000	received	Yes	Yes	=	is	=
19000001000	a rating	Yes	Yes	=	the rating	=
19000001000	of 5/10 from The Irish Times	Yes	Yes	=	FILTER not	|

19000002000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000002000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000002000	received a B from Christgau 's Record Guide	Yes	Yes	=	was graded B in Christgau 's Record Guide	=

104720001000	Army	Yes	Yes	=	Army	=
104720001000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720001000	was a field army	Yes	Yes	=	FILTER field army.	=

104720002000	Army	Yes	Yes	=	Army	=
104720002000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720002000	was active between 1861 and 1863 for the American Civil War	Yes	Yes	=	FILTER 1861-62	|

247670001000	The Shambala language	Yes	Yes	=	The Shambala language	=
247670001000	has 650,000 speakers	Yes	Yes	=	FILTER 660,000	=

247670002000	The Shambala language is native	Yes	Yes	=	The Shambala language is native	=
247670002000	to Tanzania	Yes	Yes	=	FILTER Tanzania.	=

29440001000	Schlumberger	Yes	Yes	=	Schlumberger	=
29440001000	has the Integrated asset modelling tools	Yes	Yes	=	FILTER linked existing packages.	|

29440002000	Weatherford	Yes	Yes	=	Weatherford	=
29440002000	has the Integrated asset modelling tools	Yes	Yes	=	has an Integrated Asset asset modelling tools	=

29440003000	Caesar Systems	Yes	Yes	=	Caesar Systems	=
29440003000	has the Integrated asset modelling tools	Yes	Yes	=	FILTER Accelerate Confidently.	|

99090001000	Republican, Jack Schroeder earned 17,285 total votes	Yes	Yes	=	FILTER 17,285	=
99090001000	in the Iowa Senate District 21 General Election	Yes	Yes	=	in the Iowa Senate District 21 General Election	=
99090001000	of 1954	Yes	Yes	=	of 1954	=

99090002000	Republican, Jack Schroeder won	Yes	Yes	=	FILTER Jack Schroeder	=
99090002000	the Iowa Senate District 21 General Election	Yes	Yes	=	the Iowa Senate District 21 General Election	=
99090002000	of 1954	Yes	Yes	=	of 1954	=

247600001000	The Engleria is a plant	Yes	Yes	=	The Engleria plant	=
247600001000	belonging	Yes	Yes	=	belongs	=
247600001000	in the Kingdom Plantae	Yes	Yes	=	to the Kingdom Plantae	=

247600002000	The Engleria is a plant	Yes	Yes	=	The Engleria plant	=
247600002000	belonging	Yes	Yes	=	belongs	=
247600002000	in the Order Asterales	Yes	Yes	=	to the Order Asterales	=

247600003000	The Engleria is a plant	Yes	Yes	=	The Engleria	=
247600003000	belonging	Yes	Yes	=	belongs	=
247600003000	in the Family Asteraceae	Yes	Yes	=	to the Family Asteraceae	=

247600004000	The Engleria has no assigned Tribe at the moment	Yes	Yes	=	FILTER Astereae,	|

46730001000	Chilotherium	Yes	Yes	=	Chilotherium	=
46730001000	includes species	Yes	Yes	=	are species	=
46730001000	such as C. blanfordi found	Yes	Yes	=	C. blanfordi smith-woodwardi found	=
46730001000	in Siwalk	Yes	Yes	=	in Siwalik	=

46730002000	Chilotherium	Yes	Yes	=	Chilotherium	=
46730002000	includes	Yes	Yes	=	is	=
46730002000	species such as C. ibericum Antunes found in Portugal	Yes	Yes	=	FILTER C. ibéricum	|

290270001000	Dmitri Soloviev didn't have a short dance	Yes	Yes	=	Dmitri Soloviev had short dances	!
290270001000	in the 2017-2018 season	Yes	Yes	=	in the 2017-2018 season	=

165760001000	During the 1982 Atlanta Falcons season	Yes	Yes	=	in the 1982 Falcons season	=
165760001000	the Atlanta Falcons had less wins than the Los Angeles Rams did	Yes	Yes	=	COMP 3	|

381410001000	Göteborg Berserkers	Yes	Yes	=	Göteborg Berserkers	=
381410001000	were founded	Yes	Yes	=	were founded	=
381410001000	in 2003	Yes	Yes	=	FILTER 2003	=

381410002000	Göteborg Berserkers are nicknamed	Yes	Yes	=	Göteborg Berserkers are known	=
381410002000	The Berserkers	Yes	Yes	=	The Berserkers	=

381410003000	The colors of Göteborg Berserkers are yellow and blue	Yes	Yes	=	the colors Göteborg Berserkers have yellow and black	|

44110001000	Giovanni Battista Re 's reference style is His Eminence	Yes	Yes	=	Giovanni Battista Re 's reference style refers His Eminence	=

44110002000	Giovanni Battista Re 's spoken style	Yes	Yes	=	Giovanni Battista Re the spoken style	=
44110002000	is Your Eminence	Yes	Yes	=	communicates of Your Eminence	=

44110003000	Giovanni Battista Re 's informal style	Yes	Yes	=	Giovanni Battista Re 's informal style	=
44110003000	is Cardinal	Yes	Yes	=	falls Cardinal	=

48180001000	Iodocephalus is from the Asteraceae Family	Yes	Yes	=	FILTER Asteraceae.	=

48180002000	Iodocephalus	Yes	Yes	=	Iodocephalus	=
48180002000	is in the Plantae Kingdom	Yes	Yes	=	FILTER Plantae.	=

72220001000	Taylor Momsen appeared	Yes	Yes	=	Taylor Momsen appeared	=
72220001000	in the 1999 film The Prophet 's Game	Yes	Yes	=	in the 1999 film The Prophet 's Game	=
72220001000	as Honey Bee Swan	Yes	Yes	=	of Honey Bee Swan	=

72220002000	Taylor Momsen appeared in the 2000 film How the Grinch	Yes	Yes	=	Taylor Momsen appeared in the 2000 movie How the Grinch	=
72220002000	Stole	Yes	Yes	=	Stole	=
72220002000	Christmas	Yes	Yes	=	Christmas	=

72220003000	Taylor Momsen earned a nomination	Yes	Yes	=	Taylor Momsen was nominated	=
72220003000	at the Saturn Award for Best Performance	Yes	Yes	=	for the Saturn Award for Best Performance	=
72220003000	by a Younger Actor for her role in the 2000 film How the Grinch	Yes	Yes	=	by a Younger Actor for her role in the 2000 film How the Grinch	=
72220003000	Stole	Yes	Yes	=	Stole	=
72220003000	Christmas	Yes	Yes	=	Christmas	=

8220001000	Yuko Gordon participated	Yes	Yes	=	Yuko Gordon participated	=
8220001000	in three different international competitions	Yes	Yes	=	COUNT 3	=
8220001000	in 1985	Yes	Yes	=	in 1985	=

8220002000	Yuko Gordon participated in two other international competitions in 1988	Yes	Yes	=	COUNT 3	|

352510001000	Urmenetea is under the Asteraceae family	Yes	Yes	=	Urmenetea Urmenutea is in the Asteraceae family	=

352510002000	The Asteraceae family	Yes	Yes	=	The Asteraceae family	=
352510002000	is under the Asterales order	Yes	Yes	=	FILTER Asterales.	=

160310001000	In the season 1990–91	Yes	Yes	=	in the season 1990 1990-91 – 91	=
160310001000	of FC Lokomotiv Gorna Oryahovitsa FC Lokomotiv Gorna Oryahovitsa	Yes	Yes	=	FC Lokomotiv Gorna Oryahovitsa FC Lokomotiv Gorna Oryahovitsa	=
160310001000	obtained 13 wins	Yes	Yes	=	had 13 wins	=

160310002000	In the season 1990–91	Yes	Yes	=	in the season 1990-91 – 91 1990-91	=
160310002000	of FC Lokomotiv Gorna Oryahovitsa Levski Sofia obtained 13 wins	Yes	Yes	=	FILTER 12	|

48460001000	Sadhu Meher directed Abhimaan in 1977	Yes	Yes	=	Sadhu Meher directed Abhimaan in 1977	=

48460002000	Sadhu Meher	Yes	Yes	=	Sadhu Meher	=
48460002000	directed	Yes	Yes	=	directed	=
48460002000	Aparichita	Yes	Yes	=	Aparichita	=
48460002000	after three years	Yes	Yes	=	in 1980	|

376770001000	In 1909 the Michigan Wolverines football team	Yes	Yes	=	1909 The Michigan Wolverines football team	=
376770001000	fought and won	Yes	Yes	=	won	=
376770001000	against Case W 3-0 on October 9	Yes	Yes	=	against Case on October 9	=

376770002000	In 1909 the Michigan Wolverines football team fought and won against Ohio State W 33-6)	Yes	Yes	=	in 1909 the Michigan Wolverines football team loss against Notre Dame	|

309800001000	Georges Fenechi	Yes	Yes	=	Georges Fenechi	=
309800001000	is a French politician	Yes	Yes	=	politicizes politicizes	!
309800001000	under the Republican party	Yes	Yes	=	under the Republicans party	=

309800002000	Georges Fenechi married Hermine de Clermont-Tonnerre	Yes	Yes	=	Georges Fenechi married Hermine de Clermont-Tonnerre	=

41250001000	Dinos Chapman	Yes	Yes	=	Dinos Chapman	=
41250001000	opened in three legs of Marilyn Manson	Yes	Yes	=	opened in Marilyn Manson	=
41250001000	's Heaven Upside Down Tour	Yes	Yes	=	Heaven Upside Down Tour	=

32260001000	BNP Paribas CIB	Yes	Yes	=	BNP Paribas CIB	=
32260001000	was founded	Yes	Yes	=	was founded	=
32260001000	on May 23, 2000	Yes	Yes	=	on May 23 , 2000	=

32260002000	BNP Paribas CIB	Yes	Yes	=	BNP Paribas CIB	=
32260002000	provides financial services	Yes	Yes	=	provides financial services	=

77310001000	Michael Moffat scored	Yes	Yes	=	Michael Moffat scored	=
77310001000	several goals during the years he played	Yes	Yes	=	57 goals playing	|
77310001000	with Arthurlite	Yes	Yes	=	for Arthurlite	=

293790001000	Schinia coercita is a genus	Yes	Yes	=	Schinia coercita belongs the genus	=
293790001000	of Schinia	Yes	Yes	=	to Schinia	=

293790002000	Schinia	Yes	Yes	=	Schinia	=
293790002000	is in the Noctuidae family	Yes	Yes	=	is in the Noctuidae family	=

293790003000	The Noctuidae family	Yes	Yes	=	The Noctuidae family	=
293790003000	is within the Lepidoptera phylum	Yes	Yes	=	FILTER Arthropoda.	|

330310001000	The 1915 Saint Louis Billikens football team	Yes	Yes	=	The 1915 Saint Louis Billikens football team	=
330310001000	never won at Sportsman	Yes	Yes	=	played in Southern Shurtleff Carbondale	|
330310001000	's Park	Yes	Yes	=	St. Louis	=

149480001000	Edilson 's career took	Yes	Yes	=	Edilson 's career took	=
149480001000	him to the Brazil National Team	Yes	Yes	=	him to Brazil Industrial	|

149480002000	The Brazil National Team	Yes	Yes	=	The Brazil National Team	=
