48440002000	an album	Yes	Yes	=	The album	=
48440002000	called Culture Shock	Yes	Yes	=	Culture Shock	=
48440002000	on November 1, 1987	Yes	Yes	=	on November 1 , 1987	=

48440003000	Da Yooper 's	Yes	Yes	=	Da Yoopers	=
48440003000	has released	Yes	Yes	=	was released	=
48440003000	an album called	Yes	Yes	=	The album	=
48440003000	Camp Fever in August 1, 1988	Yes	Yes	=	Camp Fever on August 1 , 1988	=

48440004000	Da Yooper 's	Yes	Yes	=	Da Yoopers	=
48440004000	has released	Yes	Yes	=	was released	=
48440004000	an album	Yes	Yes	=	The album	=
48440004000	called Yoop It	Yes	Yes	=	Yoop It	=
48440004000	Up in August 1, 1989	Yes	Yes	=	Up on August 1 , 1989	=

125430001000	Radio Televisyen Malaysia	Yes	Yes	=	Radio Televisyen Malaysia	=
125430001000	has fourteen states	Yes	Yes	=	has local stations	|

125430002000	Radio Televisyen Malaysia has over 20 stations	Yes	Yes	=	COUNT stations in Perlis, Kedah, Penang, Perak, Selangor, Kuala Lumpur, Putrajaya, Negeri Sembilan, Malacca, Johor, Pahang, Terengganu, Kelantan, Sarawak, Sabah, and Labuan.	<

11500001000	John McCain	Yes	Yes	=	John McCain	=
11500001000	won 16 delegates during the 2008 Washington Republican presidential primary	Yes	Yes	=	won 16 delegates in the 2008 Washington Republican presidential primary	=

11500002000	Mike Huckabee	Yes	Yes	=	Mike Huckabee	=
11500002000	won	Yes	Yes	=	won	=
11500002000	eight fewer delegates	Yes	Yes	=	DIFF 8	=
11500002000	than John McCain	Yes	Yes	=	John McCain	=
11500002000	at the 2008 Washington Republican presidential primary	Yes	Yes	=	in 2008 Washington Republican presidential primary	=

31200001000	There are nine schools that join	Yes	Yes	=	COUNT 9	=
31200001000	the Frisco League	Yes	Yes	=	the Frisco League	=

31200002000	Two schools	Yes	Yes	=	COUNT 4	|
31200002000	are from Pulaski county	Yes	Yes	=	are from Pulaski county	=

41360001000	Horst Großmann was born	Yes	Yes	=	Horst Großmann was born	=
41360001000	on 19 November 1891	Yes	Yes	=	on 19 November 1891	=

41360002000	Horst Großmann	Yes	Yes	=	Horst Großmann	=
41360002000	was active	Yes	Yes	=	was active	=
41360002000	in the army	Yes	Yes	=	in the army	=
41360002000	from 1911 to 1920	Yes	Yes	=	FILTER 1911-45.	|

41360003000	Horst Großmann was a recipient	Yes	Yes	=	Horst Großmann was received	=
41360003000	of the Knight 's Cross	Yes	Yes	=	the Knight 's Cross	=
41360003000	of the Iron Cross with Oak Leaves	Yes	Yes	=	of the Iron Cross with Oak Leaves	=

87240001000	In the 1984 Italian Grand Prix	Yes	Yes	=	in the 1984 Italian Grand Prix	=
87240001000	Michele Alboreto of Italy	Yes	Yes	=	Michele Alboreto	=
87240001000	scored the highest with nine points	Yes	Yes	=	scored 6 points	|

370500001000	KTM West Coast railway	Yes	Yes	=	KTM West Coast railway	=
370500001000	does not have any station named Abdullah Hukum	Yes	Yes	=	The station names Abdullah Hukum	!

370500002000	KTM West Coast railway	Yes	Yes	=	KTM West Coast railway	=
370500002000	does not have any station named	Yes	Yes	=	are are The the station names	!
370500002000	Petaling	Yes	Yes	=	Petaling	=

207690001000	Robert Edward Bowen	Yes	Yes	=	Robert Edward Bowen	=
207690001000	was born on February 23, 1947	Yes	Yes	=	was born on February 23 , 1947	=
207690001000	at Vallejo California US	Yes	Yes	=	in Vallejo California US	=

207690002000	Robert Edward Bowen	Yes	Yes	=	Robert Edward Bowen	=
207690002000	was known	Yes	Yes	=	is known	=
207690002000	for Bowen 's formula	Yes	Yes	=	for Bowen 's formula	=

207690003000	Robert Edward Bowen	Yes	Yes	=	Robert Edward Bowen	=
207690003000	specialized in the theory of relativity	Yes	Yes	=	FILTER dynamical systems theory and mathematics.	|

153910001000	Loren Solberg married	Yes	Yes	=	Loren Solberg married	=
153910001000	Joan	Yes	Yes	=	Joan	=

153910002000	Loren Solberg	Yes	Yes	=	Loren Solberg	=
153910002000	had four children	Yes	Yes	=	FILTER 4	=

292330001000	The Jonah crab	Yes	Yes	=	The Jonah crab	=
292330001000	belongs to the Kingdom Animalia	Yes	Yes	=	belongs to the Kingdom Animalia	=

292330002000	The Jonah crab belongs	Yes	Yes	=	The Jonah crab belongs	=
292330002000	to the Phylum Arthropoda	Yes	Yes	=	to the Phylum Arthropoda	=

292330003000	The Jonah crab	Yes	Yes	=	The Jonah crab	=
292330003000	has not been classified at the Subphylum level	Yes	Yes	=	has been classified at the Decapoda Brachyura level	|

422580001000	Teenage Emotions	Yes	Yes	=	Teenage Emotions	=
422580001000	received a review score	Yes	Yes	=	received a review score	=
422580001000	of 6.8/10	Yes	Yes	=	of 6.8 / 10	=
422580001000	from Pitchfork	Yes	Yes	=	from Pitchfork	=

355520001000	Li Jianbin	Yes	Yes	=	Li Jianbin	=
355520001000	has played	Yes	Yes	=	played	=
355520001000	for six football clubs from 2008-2019	Yes	Yes	=	COUNT 5	|

355520002000	Li Jianbin played	Yes	Yes	=	Li Jianbin played	=
355520002000	for the Guangzhou Evergrande championship team	Yes	Yes	=	FILTER Guangzhou Evergrande	=
355520002000	of Chinese Super League 2012	Yes	Yes	=	in Chinese Super League 2012	=

355520003000	Li Jianbin played	Yes	Yes	=	Li Jianbin played	=
355520003000	for the Guangzhou Evergrande championship team	Yes	Yes	=	for Guangzhou Evergrande	=
355520003000	of Chinese Super League 2014	Yes	Yes	=	in 2014	=

19000001000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000001000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000001000	received	Yes	Yes	=	is	=
19000001000	a rating	Yes	Yes	=	the rating	=
19000001000	of 5/10 from The Irish Times	Yes	Yes	=	in The Irish Times	<

19000002000	The Fine Art	Yes	Yes	=	The Fine Art	=
19000002000	of Surfacing	Yes	Yes	=	of Surfacing	=
19000002000	received	Yes	Yes	=	was	=
19000002000	a B from Christgau	Yes	Yes	=	graded B in Christgau	=
19000002000	's Record Guide	Yes	Yes	=	's Record Guide	=

104720001000	Army	Yes	Yes	=	Army	=
104720001000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720001000	was a field army	Yes	Yes	=	FILTER field army.	=

104720002000	Army	Yes	Yes	=	Army	=
104720002000	of the Ohio	Yes	Yes	=	of the Ohio	=
104720002000	was active	Yes	Yes	=	was active	=
104720002000	between 1861 and 1863 for the American Civil War	Yes	Yes	=	FILTER 1861-62	=

247670001000	The Shambala language	Yes	Yes	=	The Shambala language	=
247670001000	has 650,000 speakers	Yes	Yes	=	FILTER 660,000	=

247670002000	The Shambala language is native	Yes	Yes	=	The Shambala language is native	=
247670002000	to Tanzania	Yes	Yes	=	to Tanzania	=

29440001000	Schlumberger	Yes	Yes	=	Schlumberger	=
29440001000	has the Integrated asset modelling tools	Yes	Yes	=	has of Integrated asset modelling tools	=

29440002000	Weatherford has the Integrated asset modelling tools	Yes	Yes	=	Weatherford has an Integrated Asset asset modelling tools	=

29440003000	Caesar Systems	Yes	Yes	=	Caesar Systems	=
29440003000	has the Integrated asset modelling tools	Yes	Yes	=	has the Integrated asset modelling tools	=

99090001000	Republican, Jack Schroeder earned 17,285 total votes	Yes	Yes	=	FILTER 17,285	=
99090001000	in the Iowa Senate District 21 General Election	Yes	Yes	=	in the Iowa Senate District 21 General Election	=
99090001000	of 1954	Yes	Yes	=	of 1954	=

99090002000	Republican, Jack Schroeder won	Yes	Yes	=	FILTER Jack Schroeder	=
99090002000	the Iowa Senate District 21 General Election	Yes	Yes	=	the Iowa Senate District 21 General Election	=
99090002000	of 1954	Yes	Yes	=	of 1954	=

247600001000	The Engleria	Yes	Yes	=	The Engleria	=
247600001000	is a plant	Yes	Yes	=	plant	=
247600001000	belonging in the Kingdom Plantae	Yes	Yes	=	belongs to the Kingdom Plantae	=

247600002000	The Engleria	Yes	Yes	=	The Engleria	=
247600002000	is a plant	Yes	Yes	=	plant	=
247600002000	belonging	Yes	Yes	=	belongs	=
247600002000	in the Order Asterales	Yes	Yes	=	to the Order Asterales	=

247600003000	The Engleria is a plant	Yes	Yes	=	The Engleria	=
247600003000	belonging	Yes	Yes	=	belongs	=
247600003000	in the Family Asteraceae	Yes	Yes	=	to the Family Asteraceae	=

247600004000	The Engleria	Yes	Yes	=	The Engleria	=
247600004000	has no assigned Tribe at the moment	Yes	Yes	=	is assigned Tribe the	!

46730001000	Chilotherium	Yes	Yes	=	Chilotherium	=
46730001000	includes	Yes	Yes	=	are	=
46730001000	species	Yes	Yes	=	species	=
46730001000	such as C. blanfordi	Yes	Yes	=	C. blanfordi smith-woodwardi	=
46730001000	found in Siwalk	Yes	Yes	=	found in Siwalik	=

46730002000	Chilotherium	Yes	Yes	=	Chilotherium	=
46730002000	includes species	Yes	Yes	=	is species	=
46730002000	such as C. ibericum Antunes	Yes	Yes	=	FILTER C. ibéricum	=
46730002000	found	Yes	Yes	=	found	=
46730002000	in Portugal	Yes	Yes	=	in Portugal	=

290270001000	Dmitri Soloviev	Yes	Yes	=	Dmitri Soloviev	=
290270001000	didn't have	Yes	Yes	=	had	=
290270001000	a short dance	Yes	Yes	=	short dances	=
290270001000	in the 2017-2018 season	Yes	Yes	=	in the 2017-2018 season	=

165760001000	During the 1982 Atlanta Falcons season	Yes	Yes	=	in the 1982 Falcons season	=
165760001000	the Atlanta Falcons	Yes	Yes	=	The Atlanta Falcons	=
165760001000	had less wins than the Los Angeles Rams did	Yes	Yes	=	COMP 3	|

381410001000	Göteborg Berserkers were founded	Yes	Yes	=	Göteborg Berserkers were founded	=
381410001000	in 2003	Yes	Yes	=	FILTER 2003	=

381410002000	Göteborg Berserkers	Yes	Yes	=	Göteborg Berserkers	=
381410002000	are nicknamed The Berserkers	Yes	Yes	=	are known The Berserkers	=

381410003000	The colors	Yes	Yes	=	the colors	=
381410003000	of Göteborg Berserkers	Yes	Yes	=	Göteborg Berserkers	=
381410003000	are yellow and blue	Yes	Yes	=	FILTER yellow and black	|

44110001000	Giovanni Battista Re 's reference style	Yes	Yes	=	Giovanni Battista Re 's reference style	=
44110001000	is His Eminence	Yes	Yes	=	refers His Eminence	=

44110002000	Giovanni Battista Re 's spoken style	Yes	Yes	=	Giovanni Battista Re the spoken style	=
44110002000	is Your Eminence	Yes	Yes	=	communicates of Your Eminence	=

44110003000	Giovanni Battista Re 's informal style	Yes	Yes	=	Giovanni Battista Re 's informal style	=
44110003000	is Cardinal	Yes	Yes	=	falls Cardinal	=

48180001000	Iodocephalus is from the Asteraceae Family	Yes	Yes	=	Iodocephalus is from the Asteraceae family	=

48180002000	Iodocephalus is in the Plantae Kingdom	Yes	Yes	=	Iodocephalus is in the Plantae Kingdom	=

72220001000	Taylor Momsen appeared	Yes	Yes	=	Taylor Momsen appeared	=
72220001000	in the 1999 film The Prophet 's Game	Yes	Yes	=	in the 1999 film The Prophet 's Game	=
72220001000	as Honey Bee Swan	Yes	Yes	=	of Honey Bee Swan	=

72220002000	Taylor Momsen	Yes	Yes	=	Taylor Momsen	=
72220002000	appeared	Yes	Yes	=	appeared	=
72220002000	in the 2000 film How the Grinch	Yes	Yes	=	in the 2000 movie How the Grinch	=
72220002000	Stole	Yes	Yes	=	Stole	=
72220002000	Christmas	Yes	Yes	=	Christmas	=

72220003000	Taylor Momsen earned a nomination	Yes	Yes	=	Taylor Momsen was nominated	=
72220003000	at the Saturn Award	Yes	Yes	=	for the Saturn Award	=
72220003000	for Best Performance by a Younger Actor for her role	Yes	Yes	=	for Best Performance by a Younger Actor for her role	=
72220003000	in the 2000 film How the Grinch	Yes	Yes	=	in the 2000 film How the Grinch	=
72220003000	Stole Christmas	Yes	Yes	=	Stole Christmas	=

8220001000	Yuko Gordon	Yes	Yes	=	Yuko Gordon	=
8220001000	participated	Yes	Yes	=	participated	=
8220001000	in three different international competitions	Yes	Yes	=	COUNT 3	=
8220001000	in 1985	Yes	Yes	=	in 1985	=

8220002000	Yuko Gordon	Yes	Yes	=	Yuko Gordon	=
8220002000	participated in two other international competitions	Yes	Yes	=	COUNT 3	|
8220002000	in 1988	Yes	Yes	=	in 1988	=

352510001000	Urmenetea	Yes	Yes	=	Urmenetea Urmenutea	=
352510001000	is under the Asteraceae family	Yes	Yes	=	is in the Asteraceae family	=

352510002000	The Asteraceae family	Yes	Yes	=	The Asteraceae family	=
352510002000	is under the Asterales order	Yes	Yes	=	is under the Asterales order	=

160310001000	In the season 1990–91	Yes	Yes	=	in the season 1990 1990-91 – 91	=
160310001000	of FC Lokomotiv Gorna Oryahovitsa	Yes	Yes	=	FC Lokomotiv Gorna Oryahovitsa	=
160310001000	FC Lokomotiv Gorna Oryahovitsa	Yes	Yes	=	FC Lokomotiv Gorna Oryahovitsa	=
